antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'Comedy, Romance'})","frozenset({'Action, Adventure, Sci-Fi'})",0.23255813953488372,0.6511627906976745,0.20930232558139536,0.9,1.3821428571428571,0.05786911844240131,3.4883720930232562
"frozenset({'Adventure, Family, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.23255813953488372,0.6511627906976745,0.20930232558139536,0.9,1.3821428571428571,0.05786911844240131,3.4883720930232562
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy', 'Comedy, Drama, Romance'})",0.6511627906976745,0.23255813953488372,0.20930232558139536,0.3214285714285714,1.3821428571428571,0.05786911844240131,1.130966952264382
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Comedy', 'Animation, Adventure, Comedy', 'Comedy, Drama, Romance'})",0.6511627906976745,0.23255813953488372,0.20930232558139536,0.3214285714285714,1.3821428571428571,0.05786911844240131,1.130966952264382
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Adventure, Fantasy'})",0.6511627906976745,0.4418604651162791,0.3953488372093023,0.6071428571428571,1.3740601503759398,0.1076257436452136,1.4207188160676532
"frozenset({'Action, Adventure, Fantasy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.4418604651162791,0.6511627906976745,0.3953488372093023,0.894736842105263,1.3740601503759395,0.1076257436452136,3.313953488372089
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Adventure, Comedy'})",0.6511627906976745,0.3488372093023256,0.3023255813953488,0.46428571428571425,1.3309523809523809,0.07517577068685771,1.215503875968992
"frozenset({'Action, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.3488372093023256,0.6511627906976745,0.3023255813953488,0.8666666666666666,1.3309523809523807,0.07517577068685771,2.61627906976744
"frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Drama'})","frozenset({'Action, Adventure, Sci-Fi'})",0.3023255813953488,0.6511627906976745,0.2558139534883721,0.8461538461538463,1.2994505494505495,0.058950784207679824,2.2674418604651176
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Animation, Adventure, Comedy', 'Action, Adventure, Drama'})",0.6511627906976745,0.3023255813953488,0.2558139534883721,0.39285714285714285,1.2994505494505495,0.058950784207679824,1.149110807113543
"frozenset({'Action, Adventure, Drama'})","frozenset({'Action, Adventure, Sci-Fi'})",0.4186046511627907,0.6511627906976745,0.3488372093023256,0.8333333333333333,1.2797619047619047,0.07625743645213628,2.0930232558139523
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Adventure, Drama'})",0.6511627906976745,0.4186046511627907,0.3488372093023256,0.5357142857142857,1.2797619047619047,0.07625743645213628,1.252236135957066
"frozenset({'Action, Comedy, Crime'})","frozenset({'Action, Adventure, Sci-Fi'})",0.2558139534883721,0.6511627906976745,0.20930232558139536,0.8181818181818182,1.2564935064935066,0.04272579772850188,1.918604651162791
"frozenset({'Animation, Adventure, Comedy'})","frozenset({'Action, Adventure, Sci-Fi'})",0.5116279069767442,0.6511627906976745,0.4186046511627907,0.8181818181818182,1.2564935064935066,0.08545159545700376,1.918604651162791
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Action, Comedy, Crime'})",0.6511627906976745,0.2558139534883721,0.20930232558139536,0.3214285714285714,1.2564935064935063,0.04272579772850188,1.0966952264381884
"frozenset({'Action, Adventure, Sci-Fi'})","frozenset({'Animation, Adventure, Comedy'})",0.6511627906976745,0.5116279069767442,0.4186046511627907,0.6428571428571428,1.2564935064935063,0.08545159545700376,1.367441860465116
